# Time step: 1
# Step  Temperature Total_energy E_pot E_kin
  339     80.0  -238.467130  -238.831180     0.364060
  340     79.0  -238.467140  -238.825860     0.358720
  341     78.0  -238.467150  -238.820170     0.353030
  342     77.0  -238.467160  -238.814130     0.346970
  343     75.0  -238.467180  -238.807740     0.340570
  344     74.0  -238.467190  -238.801010     0.333820
  345     72.0  -238.467200  -238.793970     0.326770
  346     71.0  -238.467210  -238.786630     0.319420
  347     69.0  -238.467220  -238.779040     0.311820
  348     67.0  -238.467230  -238.771230     0.304000
  349     65.0  -238.467240  -238.763230     0.295990
  350     64.0  -238.467260  -238.755110     0.287850
  351     62.0  -238.467270  -238.746900     0.279630
  352     60.0  -238.467280  -238.738650     0.271370
  353     58.0  -238.467290  -238.730440     0.263150
  354     56.0  -238.467310  -238.722320     0.255010
  355     55.0  -238.467310  -238.714340     0.247030
  356     53.0  -238.467320  -238.706580     0.239250
  357     51.0  -238.467340  -238.699100     0.231760
  358     50.0  -238.467350  -238.691950     0.224590
  359     48.0  -238.467370  -238.685200     0.217830
  360     47.0  -238.467380  -238.678910     0.211520
  361     45.0  -238.467400  -238.673120     0.205730
  362     44.0  -238.467410  -238.667900     0.200490
  363     43.0  -238.467420  -238.663280     0.195860
  364     42.0  -238.467440  -238.659320     0.191880
  365     42.0  -238.467450  -238.656030     0.188580
  366     41.0  -238.467470  -238.653460     0.185990
  367     41.0  -238.467480  -238.651620     0.184130
  368     40.0  -238.467500  -238.650510     0.183020
  369     40.0  -238.467510  -238.650160     0.182650
  370     40.0  -238.467520  -238.650560     0.183030
  371     41.0  -238.467540  -238.651690     0.184150
  372     41.0  -238.467550  -238.653540     0.185990
  373     42.0  -238.467570  -238.656090     0.188520
  374     42.0  -238.467580  -238.659300     0.191720
  375     43.0  -238.467600  -238.663140     0.195550
  376     44.0  -238.467610  -238.667560     0.199950
  377     45.0  -238.467630  -238.672520     0.204900
  378     46.0  -238.467640  -238.677960     0.210320
  379     48.0  -238.467650  -238.683810     0.216170
  380     49.0  -238.467660  -238.690050     0.222380
  381     51.0  -238.467680  -238.696580     0.228900
  382     52.0  -238.467680  -238.703330     0.235650
  383     54.0  -238.467680  -238.710260     0.242580
  384     55.0  -238.467700  -238.717330     0.249620
  385     57.0  -238.467720  -238.724440     0.256720
  386     58.0  -238.467730  -238.731540     0.263810
  387     60.0  -238.467730  -238.738570     0.270830
  388     61.0  -238.467750  -238.745490     0.277740
  389     63.0  -238.467750  -238.752250     0.284490
  390     64.0  -238.467760  -238.758800     0.291040
  391     66.0  -238.467760  -238.765100     0.297350
  392     67.0  -238.467760  -238.771140     0.303380
  393     68.0  -238.467760  -238.776870     0.309110
  394     70.0  -238.467760  -238.782300     0.314530
  395     71.0  -238.467770  -238.787390     0.319620
  396     72.0  -238.467760  -238.792140     0.324370
  397     73.0  -238.467760  -238.796550     0.328790
